inspection_id,vehicle_vin,inspector_id,inspection_date,location_lat,location_lon,status,duration_minutes
INSP001434,WEJWCWBCWOBESKRMA,INS0005,2024-04-13 06:30:51.161349,40.07309,-75.256486,in_progress,23
INSP001435,EGHB5DCGSPTBC8ANZ,INS0025,2024-05-26 21:08:36.506055,41.80754,-87.580492,in_progress,25
INSP001436,RJMCC7AIH4WIUPOK8,INS0048,2025-06-06 20:31:21.262903,40.514209,-73.953041,failed,36
INSP001437,4VTRVGHPFFRSV9B0H,INS0013,2024-06-08 13:12:50.675235,33.536605,-112.059069,in_progress,28
INSP001438,02PITHCNFCQDCWT8D,INS0022,2023-10-15 10:57:49.973345,32.705569,-117.164145,completed,50
INSP001439,QNWBI7HEH6JFRCI0X,INS0025,2025-06-08 07:50:00.704983,32.94072,-96.746069,completed,52
INSP001440,B3WW2U9YORS5YXZUP,INS0031,2024-02-08 14:57:42.681918,32.753358,-96.909738,failed,23
INSP001441,01SFPIRV0C8733HLQ,INS0024,2025-03-25 07:42:50.216671,40.760137,-73.88832,completed,59
INSP001442,OWQYMDESNC4I8RWVY,INS0043,2024-04-20 13:58:53.191910,39.687692,-75.234726,completed,46
INSP001443,XZ51DHXOZT59QOS36,INS0039,2023-11-10 16:46:48.870130,40.01453,-75.087893,completed,32
INSP001444,LKGNKXXT5311D6Y0W,INS0008,2025-02-22 03:29:24.707450,40.63331,-74.017557,completed,43
INSP001445,G8LBQ7UL4G7MSK0P4,INS0047,2024-07-16 21:10:56.025800,32.724155,-117.240977,completed,57
INSP001446,MI3BU5OOJ81G90HWQ,INS0013,2024-12-27 11:35:57.104413,41.690734,-87.635364,completed,37
INSP001447,IZ3COBXDNRI5B7OM9,INS0026,2023-12-25 09:06:22.331835,40.858973,-74.018093,pending_review,19
INSP001448,HLJLIEANQVY0AKVVA,INS0010,2024-11-05 06:28:04.970690,40.713849,-73.869124,completed,34
INSP001449,1WGWP6QVSZXSSH88E,INS0011,2024-05-29 02:36:19.190419,41.842857,-87.448213,completed,43
INSP001450,92PJX8XSDI2MX6496,INS0007,2024-10-03 16:17:13.066921,32.61021,-117.069986,completed,35
INSP001451,BS2UL6WYN99J8Y2RM,INS0017,2023-11-28 13:38:17.600387,29.420969,-98.519209,pending_review,40
INSP001452,AN47HLB011QUQG3TL,INS0002,2024-03-30 15:50:43.594433,32.553868,-117.118973,failed,35
INSP001453,V3H3THIB2X0NE8Q57,INS0048,2023-09-02 10:52:57.462559,29.425966,-98.455516,in_progress,18
INSP001454,2966IG428GHYU44CV,INS0031,2024-01-23 21:06:50.776562,34.124467,-118.280855,pending_review,43
INSP001455,NVIYGA59VXUWKR99C,INS0040,2024-03-10 06:00:36.033859,29.370745,-98.703338,completed,48
INSP001456,TF3LIW08PCQHIVPBC,INS0014,2024-07-11 18:05:06.265045,29.457581,-98.558576,completed,22
INSP001457,QK1UWCSGDD8PP55ZN,INS0030,2025-06-06 21:43:48.992555,32.707022,-117.162418,completed,27
INSP001458,WYA9QK6CHJ61RHU1Z,INS0005,2025-03-29 22:17:23.979192,29.857662,-95.522566,completed,21
INSP001459,8UO0TQX8Y293OIU4X,INS0031,2024-06-23 04:01:09.295743,32.550831,-116.967808,completed,58
INSP001460,WU18NOH6HUKTB3C5R,INS0014,2025-04-15 09:22:46.370606,40.673151,-74.108648,completed,58
INSP001461,AFM3GXZY4A7KF2MR2,INS0007,2024-06-19 22:20:22.230485,41.87989,-87.618597,completed,33
INSP001462,NZV9SKZJ6H10HHBHK,INS0007,2024-10-04 03:16:50.889798,40.980629,-74.113,completed,30
INSP001463,3A0L4LPVBNDWPOS72,INS0041,2024-05-17 12:21:18.277870,40.006023,-75.207844,completed,39
INSP001464,16K7II3LNONTZD8SG,INS0032,2024-10-02 04:38:26.259695,33.451021,-112.05682,pending_review,30
INSP001465,OWSH2F64E21L1ZILN,INS0010,2025-03-12 03:43:46.604025,40.748264,-73.861764,completed,20
INSP001466,6E39PTP51RANH400E,INS0021,2024-07-03 17:37:02.962667,39.956874,-75.240978,completed,21
INSP001467,IVP7BTF5EV0BXUZU2,INS0018,2024-09-20 12:25:04.086816,29.509125,-98.476267,completed,54
INSP001468,DU6MB64VFGA9NY9F0,INS0032,2024-12-11 12:37:23.174001,33.518312,-112.243954,completed,20
INSP001469,52MJRJI6MPR4ZX54I,INS0010,2024-03-02 19:16:15.942771,39.97188,-75.121386,completed,53
INSP001470,9AQ7FF4NFF05PO21E,INS0034,2024-03-05 17:55:29.054608,29.820339,-95.460248,completed,28
INSP001471,FQ66541E4P42FUVK2,INS0032,2024-04-16 08:51:53.157681,34.130463,-118.278151,failed,28
INSP001472,1VE1DRRHGWBRH6DC9,INS0017,2025-01-02 20:30:20.854414,32.868392,-117.277546,completed,22
INSP001473,N7QS8URZZ66E7SD63,INS0029,2024-10-02 02:17:03.402773,34.274916,-118.129417,completed,40
INSP001474,N2CK55KM6KR7T9XSO,INS0009,2023-12-25 05:36:58.164106,37.089878,-121.90465,completed,43
INSP001475,GOCGB1KKA1ASK39NI,INS0024,2023-08-15 09:08:36.433445,32.495612,-96.914426,completed,42
INSP001476,VALGVG4YJA3CBH3XR,INS0015,2023-12-17 02:41:46.457820,40.042354,-75.246592,completed,44
INSP001477,4GWOO7CX77U7ENNL8,INS0022,2023-09-03 13:25:33.620991,39.90793,-75.172417,failed,27
INSP001478,RU2AW40L0WQ3FBXXI,INS0038,2025-03-28 09:21:52.466649,32.838589,-117.235156,completed,29
INSP001479,3WYSBRLQMU11YHLUO,INS0030,2023-11-16 14:27:50.789691,41.940944,-87.643674,failed,22
INSP001480,O0WUGY3P5G3ENQQQE,INS0009,2024-09-10 00:09:49.594768,40.217887,-75.131544,completed,35
INSP001481,VBH12YVDIXZM0YTO6,INS0049,2025-01-13 13:33:15.202369,33.343139,-112.113123,pending_review,28
INSP001482,FSYM2LQ3B36MF2NBY,INS0006,2025-03-13 00:48:50.476066,29.836977,-95.409152,completed,22
INSP001483,QK1UWCSGDD8PP55ZN,INS0047,2024-03-20 15:21:49.485929,40.682872,-73.913892,completed,58
INSP001484,LFS2KI1X4AQC811S4,INS0033,2025-03-29 06:32:48.108504,40.605621,-73.899195,completed,57
INSP001485,FHWE0UBKN7KNWIB4Q,INS0016,2025-06-20 20:38:05.347273,40.621617,-74.007048,completed,50
INSP001486,XFYHSOW0PLSHZKA3P,INS0035,2025-03-07 04:05:24.774251,40.708818,-74.040573,completed,43
INSP001487,V2TVT07O8SK2G2W23,INS0027,2025-03-15 02:56:56.106751,32.625698,-117.106052,completed,44
INSP001488,YGC1SZ3KC4MGFPQ8K,INS0037,2025-03-23 03:35:02.590907,29.594976,-95.281806,completed,23
INSP001489,BV7WIRA7M4ECMWWEQ,INS0016,2024-09-18 15:23:31.248821,33.981777,-118.290125,completed,57
INSP001490,LPMEF6Z8ORZA7AFXZ,INS0035,2024-10-05 23:55:11.402539,32.725451,-117.181541,completed,51
INSP001491,I7FNCTCVHEUPDLLUM,INS0041,2024-07-26 01:40:21.100458,40.033275,-74.859379,completed,49
INSP001492,NDSZKZYS52TEO2KZ8,INS0048,2023-12-21 06:18:19.924239,29.422647,-98.356098,completed,39
INSP001493,LT127PZ6J82NVOIKP,INS0030,2025-04-08 05:57:39.529709,32.743983,-117.009705,completed,44
INSP001494,QW2D4EXXA58LFVCDM,INS0041,2024-09-08 01:57:11.567921,32.94502,-96.882532,in_progress,12
INSP001495,FQQNJHXXTIKA6CMWT,INS0038,2024-07-23 03:18:13.845714,41.795388,-87.569829,completed,31
INSP001496,WCNDEGPJBT9VEJDNS,INS0041,2023-11-01 14:17:18.086029,40.708152,-74.138394,failed,22
INSP001497,C4VWF2KC243G3A86P,INS0043,2024-12-30 23:20:30.827185,41.861703,-87.680705,completed,27
INSP001498,5U8MUXL8EFWT1LON3,INS0004,2024-08-08 18:42:32.383411,29.511032,-98.553402,completed,32
INSP001499,8ZNWUS6WBO5OW3TYZ,INS0029,2025-06-22 14:33:16.505346,33.953776,-118.397337,completed,52
INSP001500,NGY7VLQG3CRVS2FKZ,INS0040,2023-12-29 14:46:24.178576,39.761232,-75.144004,completed,38
INSP001501,N85OQD2F6J313BSR3,INS0019,2024-06-22 04:50:25.019814,32.591433,-117.203669,completed,21
INSP001502,MK7G4NT14KX3YZWE4,INS0002,2025-05-07 03:27:58.849784,32.920976,-96.563155,pending_review,23
INSP001503,JRCXZYZ624XA2F7CI,INS0032,2024-07-13 06:24:10.619653,34.045825,-118.242984,completed,51
INSP001504,0WNJTAYCEOYTMFCR4,INS0027,2025-03-17 19:05:19.616664,40.71926,-74.135941,pending_review,22
INSP001505,QP5GEJO0OE90TADBL,INS0027,2024-10-04 05:35:13.714545,29.613423,-95.118011,completed,46
INSP001506,L0DK2XVL26LPIGM33,INS0039,2024-06-08 17:30:14.896800,29.823638,-95.383603,failed,43
INSP001507,DLWRURWOH5996U4M1,INS0020,2023-11-20 17:03:50.743723,29.628206,-95.36831,completed,57
INSP001508,01SFPIRV0C8733HLQ,INS0010,2023-09-16 23:13:58.257219,34.062478,-118.175185,completed,28
INSP001509,1MMSLRZDQ38FUMYNA,INS0050,2023-10-25 23:09:56.336200,41.838483,-87.759302,completed,54
INSP001510,ZQMNPPN8P6HZMU47K,INS0036,2023-08-29 15:33:49.090830,32.725033,-117.038879,completed,29
INSP001511,CM3VK7S7XFTRXZ9NJ,INS0022,2025-06-18 06:18:04.301150,32.657948,-117.143311,completed,23
INSP001512,C4FEZM0N2Q827RUW5,INS0008,2024-02-09 10:18:58.774601,32.647283,-96.823586,completed,42
INSP001513,0MZD2W92I0A28I42Y,INS0032,2024-12-23 07:21:16.686274,40.623145,-73.84765,completed,54
INSP001514,XZ51DHXOZT59QOS36,INS0026,2023-11-15 08:16:03.033214,40.075608,-75.132115,completed,39
INSP001515,66BZXM8RZB3IP4VN6,INS0015,2024-02-28 03:41:59.282306,29.389486,-98.46613,completed,46
INSP001516,Y0ML38YOA1PCA0XHP,INS0031,2023-11-21 05:08:15.170273,29.320749,-98.508029,pending_review,21
INSP001517,I1GD07D18W553HDMY,INS0006,2023-07-26 02:23:54.385010,29.449298,-98.465748,completed,23
INSP001518,9UHYJO49ZD9I1UY3G,INS0021,2024-12-05 09:54:00.933491,34.081128,-118.086256,completed,47
INSP001519,9M4AUBCC8L3Z38LZW,INS0037,2023-09-26 20:37:51.266536,33.410197,-112.171847,completed,40
INSP001520,O0WUGY3P5G3ENQQQE,INS0047,2024-11-30 17:28:26.292983,41.82044,-87.506038,completed,29
INSP001521,XVOMRMA09WU47GDJ3,INS0034,2024-11-17 18:15:37.921685,42.03597,-87.541833,completed,50
INSP001522,MBUWF89WUUFGY7V5Q,INS0009,2025-05-16 22:14:51.710580,40.1208,-75.152045,completed,30
INSP001523,0C95LWASTB8FJ3IMY,INS0004,2024-04-16 00:22:48.578779,34.043564,-118.301045,completed,20
INSP001524,2UTBSSTRVVZB37YEV,INS0021,2024-05-31 12:13:26.063207,29.66911,-95.402126,completed,42
INSP001525,AA25R19SJZND2B7GG,INS0007,2024-11-19 11:29:33.126946,41.950216,-87.661644,completed,20
INSP001526,EWIKWO2PHTXDF3DXF,INS0010,2023-12-14 01:53:34.822426,40.656155,-74.01812,completed,58
INSP001527,NLE0DU9UXXTWBKE48,INS0024,2025-02-18 02:24:18.085179,39.935516,-75.258719,completed,55
INSP001528,3GSPW5LLXCJGIHUA6,INS0038,2025-05-18 05:11:13.403091,37.197851,-121.92468,completed,58
INSP001529,QQ3MI7RXNUEZVELEG,INS0005,2023-11-26 05:33:04.114264,33.927727,-118.289441,failed,22
INSP001530,4V7IHFEW4CLXXA61O,INS0035,2025-02-12 23:03:21.028910,37.378539,-121.960586,completed,44
INSP001531,0ME5LO2K008SM37ZP,INS0023,2025-03-28 20:38:45.356701,29.570477,-95.300153,completed,23
INSP001532,SI9BAXI3ILX8QYM1D,INS0001,2024-08-26 07:03:42.548935,40.812398,-73.997437,completed,32
INSP001533,AKENJF78L39GFD88B,INS0017,2023-09-24 12:55:05.474228,37.310599,-122.018555,completed,44
INSP001534,8JRJXRGD52FAOXGA0,INS0047,2025-01-31 09:33:29.935742,33.43839,-112.044894,pending_review,38
INSP001535,P3FG91IM4X0ZUQQD8,INS0017,2024-03-18 05:19:01.016674,40.62592,-73.940064,completed,52
INSP001536,YEYJUZCPNDDQHAGTA,INS0010,2023-10-22 02:58:09.448493,41.848297,-87.619531,completed,42
INSP001537,4020XH3N2SRWU0AP8,INS0006,2024-09-19 17:42:16.497417,32.818876,-117.18046,pending_review,22
INSP001538,BIWF5N865FT6TTOLP,INS0040,2024-04-30 12:29:17.565582,40.627983,-74.045439,completed,38
INSP001539,HV370291F8H1AJ0OL,INS0016,2025-05-29 19:47:28.406939,34.089428,-118.393462,pending_review,35
INSP001540,D4ER4QPAA18BIIM5G,INS0040,2023-11-15 01:58:23.701269,32.843126,-96.714018,pending_review,17
INSP001541,Q5A3LYHT5AJEU2W3H,INS0050,2025-02-15 14:03:53.814792,42.054909,-87.470172,completed,35
INSP001542,QE0FWDXIKHHCHS4VB,INS0035,2024-05-25 12:07:02.473059,29.739556,-95.239462,completed,55
INSP001543,N77ZYNCOWRMZWVAT7,INS0033,2024-03-26 05:41:22.355123,37.422399,-121.886722,completed,35
INSP001544,NKXCB1BFGCYWB2D22,INS0024,2024-09-24 19:20:54.837319,29.785204,-95.363565,completed,57
INSP001545,BNA8XN7S1VILQ1HFM,INS0035,2024-05-28 13:36:40.939452,34.143451,-118.153923,completed,55
INSP001546,Y6IL2Q9FQMNKJ9MKY,INS0006,2024-06-03 15:55:13.487528,29.514147,-98.520416,completed,31
INSP001547,KOFZO3UDVT0GMPZL5,INS0031,2024-10-10 12:34:31.702688,40.781323,-73.905127,completed,23
INSP001548,I7WC8YTL28TYYOMLS,INS0049,2024-11-07 20:49:44.975617,40.065599,-75.003022,completed,26
INSP001549,1Z1ZAV42JHWBR74RS,INS0017,2025-04-01 21:38:59.870795,39.979935,-75.290029,completed,33
INSP001550,TZTN1WBQHIGDVO7I1,INS0036,2025-02-01 01:22:28.216814,33.970334,-118.06184,completed,21
INSP001551,RHCE96J1F1B1IGYIK,INS0037,2023-10-23 21:23:23.680336,32.967722,-117.269744,completed,51
INSP001552,NEE23CXZ1C4R56F76,INS0034,2024-03-22 06:50:49.408026,32.901996,-96.89612,completed,59
INSP001553,IXE6MY8O2VAPG7W4J,INS0027,2023-11-16 04:11:56.527887,29.295454,-98.394194,completed,45
INSP001554,3AZW8FO5XAP787122,INS0030,2023-10-22 19:44:16.208750,34.160828,-118.404958,completed,51
INSP001555,COZL6EKMMB5IR09AU,INS0033,2024-10-05 11:55:24.355062,32.606177,-117.035763,completed,46
INSP001556,UM0O83TPJEX76A0E4,INS0012,2025-05-01 13:02:30.593490,29.865415,-95.398131,pending_review,33
INSP001557,DU9Z0WIQQU781WRAR,INS0047,2025-07-12 01:39:37.678534,40.778107,-74.20306,completed,43
INSP001558,5KAYVIZ23IJJKMSZR,INS0015,2024-02-25 04:04:04.635892,40.817203,-74.185367,completed,55
INSP001559,4FM48A469D0WDHDTK,INS0029,2024-03-29 21:18:24.308287,32.853869,-117.090594,failed,28
INSP001560,HABMSM7D4XJ0WOUT4,INS0026,2025-04-12 02:03:46.166380,34.140416,-118.294518,failed,33
INSP001561,4PSLDHUOUZG7AQFEF,INS0018,2023-09-09 12:59:38.932886,29.959641,-95.204803,completed,28
INSP001562,9LGQGM26ZKCUBLWO0,INS0004,2024-02-24 12:55:07.518362,33.550617,-112.203897,pending_review,22
INSP001563,G0QIK4I96K8TBDU5T,INS0032,2025-02-18 02:53:23.036610,32.663328,-117.365225,completed,22
INSP001564,58WSDGRJDMK612B1G,INS0003,2023-09-10 23:56:32.279189,33.913441,-118.317806,completed,51
INSP001565,GQ4ERIJAPEGQJKY4L,INS0015,2024-04-05 22:26:04.115200,34.144366,-118.312021,completed,29
INSP001566,3RPAGF3O4BZOO543R,INS0005,2024-03-17 19:48:23.083307,32.897737,-117.125318,completed,44
INSP001567,F6Y7ZM1PSWZOTXQAB,INS0034,2024-08-07 22:12:07.699484,29.343513,-98.434563,completed,59
INSP001568,6A5BBIMC60DZ2KS2M,INS0027,2024-08-25 11:51:46.338794,33.295472,-112.325191,completed,39
INSP001569,8FZADN2EOIHUIF7S5,INS0008,2024-07-21 12:33:41.474797,32.779812,-117.274356,completed,39
INSP001570,52MJRJI6MPR4ZX54I,INS0018,2025-05-15 01:35:01.600480,29.75721,-95.313794,completed,28
INSP001571,66BZXM8RZB3IP4VN6,INS0006,2023-09-02 08:35:14.552256,32.822935,-117.232766,completed,56
INSP001572,DLFVVRNIJK9F92XI4,INS0019,2023-09-18 20:51:03.261529,29.284808,-98.500686,in_progress,20
INSP001573,2WO2QTD50V22OPQ0Z,INS0012,2025-02-28 06:21:57.608402,39.788599,-75.232845,completed,54
INSP001574,WO9QP45GFNH4KQU4X,INS0003,2024-08-03 15:55:19.219809,29.510912,-98.502972,completed,56
INSP001575,9V3IEAH2Z6QRMP1T2,INS0032,2024-12-06 10:20:42.937124,41.838553,-87.670047,completed,57
INSP001576,GQ4ERIJAPEGQJKY4L,INS0034,2024-05-04 07:46:40.761822,40.65876,-74.010581,completed,38
INSP001577,JRCXZYZ624XA2F7CI,INS0029,2024-09-18 17:27:13.433655,40.685693,-73.971923,completed,41
INSP001578,EPYL0R3KVXNX3K5Z9,INS0003,2025-05-10 06:09:22.344082,32.614552,-117.302597,failed,37
INSP001579,3RDDF9R8RW51XN2LX,INS0006,2025-03-05 00:48:53.455068,29.582116,-95.416452,completed,55
INSP001580,UZJ3POJB8G2NTXJVD,INS0023,2023-08-24 01:14:50.806746,41.800164,-87.571232,pending_review,19
INSP001581,UZL8NWLXHUMLBQG0G,INS0013,2023-11-15 04:18:49.002018,33.279281,-111.958507,completed,20
INSP001582,XO1OUE4VTBRAKUN7X,INS0012,2023-12-06 13:01:50.456192,37.3022,-121.901068,completed,29
INSP001583,4O6TKAPFNQJGCNN3I,INS0021,2024-08-23 18:50:13.848618,34.088951,-118.127322,completed,42
INSP001584,YGQC8CSAXTIT9J2D7,INS0014,2023-12-24 03:35:46.786932,33.590013,-111.989454,completed,27
INSP001585,HABMSM7D4XJ0WOUT4,INS0028,2025-05-21 06:24:16.678531,40.753447,-73.892761,completed,35
INSP001586,IALSR7TWAJISW99O6,INS0015,2025-04-06 13:00:40.764208,29.755645,-95.442326,completed,42
INSP001587,ERQI3SS8E57NDU55X,INS0017,2024-11-10 23:30:26.477159,29.432575,-98.490521,completed,43
INSP001588,VSBN0QQBOA865B8HP,INS0005,2025-05-16 08:00:41.581173,33.922687,-118.272624,completed,34
INSP001589,0Y7GUU76A5O56OOUH,INS0035,2024-01-12 10:09:48.798459,32.662256,-117.128992,completed,53
INSP001590,5KAYVIZ23IJJKMSZR,INS0028,2024-06-16 02:34:04.008174,29.696959,-95.363719,completed,43
INSP001591,3GSPW5LLXCJGIHUA6,INS0034,2024-01-04 08:35:49.847123,34.108743,-118.293832,completed,58
INSP001592,8UYSJK9W3G8TUDV9U,INS0022,2023-08-10 18:53:04.545782,41.954094,-87.72262,completed,48
INSP001593,R2SHBZDL2VC96P3GR,INS0029,2025-06-02 12:17:54.287444,39.740123,-74.943463,completed,46
INSP001594,66BZXM8RZB3IP4VN6,INS0034,2023-12-16 02:50:57.130811,34.04645,-118.189455,completed,43
INSP001595,UVR00MZ511NOC27UN,INS0003,2024-09-09 20:40:49.046168,40.91118,-74.073261,failed,29
INSP001596,9M4AUBCC8L3Z38LZW,INS0025,2024-01-11 12:37:53.233350,39.78994,-75.176418,completed,59
INSP001597,8JWO950V82VL91K3X,INS0021,2024-08-12 12:17:14.479218,40.076799,-75.18499,completed,40
INSP001598,O14E601VGMTTVB5KB,INS0013,2024-08-09 04:31:59.003726,29.764721,-95.413223,completed,50
INSP001599,O78RJIE200AN9KN8C,INS0032,2024-06-26 08:28:52.519077,40.034974,-75.39753,completed,27
INSP001600,NJIBTLMX6UIJJVSAC,INS0050,2024-08-18 02:13:11.825129,37.295107,-121.976009,completed,34
INSP001601,IJ8GLWTDPPCCBBN3M,INS0043,2025-02-22 22:37:51.299958,40.75799,-74.081574,pending_review,29
INSP001602,516JSHH9PB98FPMM2,INS0036,2023-10-21 21:46:12.578497,40.012703,-75.073962,completed,23
INSP001603,IHVI2QDMPBA5S6ERA,INS0036,2024-12-07 05:49:33.587482,29.650063,-95.335822,completed,40
INSP001604,UYXJYCFCPCWPAT0NU,INS0003,2024-02-25 12:38:19.947729,29.366703,-98.660336,completed,58
INSP001605,QEH49JYPHLB88Z20Y,INS0009,2024-02-07 00:15:14.993742,40.778326,-74.135787,pending_review,40
INSP001606,0J4VYBWUTPSPOXSR5,INS0015,2025-03-07 08:56:31.681264,41.902611,-87.571438,completed,30
INSP001607,6E39PTP51RANH400E,INS0038,2023-09-09 12:39:47.873369,41.868357,-87.784044,completed,24
INSP001608,P9P9UQWX4KWCOTGGX,INS0038,2023-11-23 19:29:14.109452,32.619752,-117.055435,completed,24
INSP001609,T6YSH2WM884NKR8JP,INS0033,2025-02-05 16:44:38.958504,33.472719,-112.086184,completed,25
INSP001610,RL3E3LPJ0UDWGVBX5,INS0002,2025-07-12 18:16:08.474063,41.858905,-87.6627,failed,39
INSP001611,2WEN03AKJRVR5SIWI,INS0038,2025-03-31 15:54:40.639415,32.698895,-97.036297,completed,49
INSP001612,WTWKF7K1E4MJ466TU,INS0031,2024-10-23 03:12:23.054395,39.879087,-75.03747,completed,31
INSP001613,BV7WIRA7M4ECMWWEQ,INS0023,2025-05-31 06:29:55.934458,34.178309,-118.229931,completed,43
INSP001614,ONWJZ5FS9L3V0SWGV,INS0017,2024-03-14 11:19:16.958476,33.578724,-112.030668,completed,20
INSP001615,9AQ7FF4NFF05PO21E,INS0027,2023-09-15 12:45:02.919516,34.07096,-118.342921,completed,39
INSP001616,A36WC69LO3H8Q5U1T,INS0044,2024-10-12 15:59:44.042529,37.311208,-121.75808,completed,33
INSP001617,3V26BMQ6DE1OIBNH4,INS0023,2023-08-02 17:48:40.414258,40.588518,-74.091556,completed,50
INSP001618,7KW3EFD92ZU0VQF8T,INS0041,2023-09-08 09:12:57.042519,29.849474,-95.32833,completed,23
INSP001619,XHQLUBL04WXBHWF6D,INS0012,2024-10-24 01:12:38.861534,39.882596,-75.198364,completed,25
INSP001620,P5NG1SC266X946MHF,INS0035,2025-03-17 03:43:28.832235,29.856594,-95.567566,completed,52
INSP001621,81LWTKVDS6JKIRAJR,INS0050,2024-06-08 10:17:41.057510,32.788579,-96.706256,completed,42
INSP001622,6GU3Y3O4O3XDHW4TL,INS0040,2025-02-17 20:21:18.566982,42.007778,-87.743069,failed,22
INSP001623,0WNJTAYCEOYTMFCR4,INS0001,2024-02-03 23:36:56.470034,29.956508,-95.490982,completed,25
INSP001624,BIWF5N865FT6TTOLP,INS0009,2025-05-10 06:55:37.560767,41.881309,-87.781829,completed,57
INSP001625,3FUDOZ9WYU55ACUX3,INS0020,2025-05-24 10:23:51.420745,33.487918,-112.061928,completed,40
INSP001626,1EA69EJAOR43HBGVB,INS0008,2025-03-26 19:48:23.729567,29.763538,-95.222771,pending_review,15
INSP001627,17S4MKJYHEIAP18H9,INS0001,2024-06-30 00:21:27.843876,33.327361,-112.117725,completed,27
INSP001628,DYLKF4UFSDRDIAAOZ,INS0014,2023-09-22 19:09:20.622409,37.300428,-121.904649,completed,39
INSP001629,FHWE0UBKN7KNWIB4Q,INS0042,2025-03-31 20:41:10.729644,41.891074,-87.481372,completed,23
INSP001630,SZJZ0GFR7H5XPA63R,INS0009,2024-10-03 22:56:28.528548,32.629826,-116.927694,failed,18
INSP001631,F8KBTS9R4ABGBJVOR,INS0020,2023-08-11 02:33:44.156996,41.908125,-87.537785,completed,27
INSP001632,QNWBI7HEH6JFRCI0X,INS0018,2025-03-22 17:57:47.421538,39.83801,-75.097687,completed,46
INSP001633,AAQPC5M1ET0X7IZ9C,INS0002,2024-01-30 21:58:35.591724,34.122493,-118.195686,completed,33
INSP001634,EB2JUT1KCJ83GHJ3W,INS0043,2023-08-18 08:57:26.152257,41.825579,-87.663815,completed,38
INSP001635,GXTP2RF7YAWZ7W8FC,INS0008,2024-12-19 04:49:47.821943,41.806861,-87.730338,completed,26
INSP001636,SI9BAXI3ILX8QYM1D,INS0026,2025-04-15 10:46:01.232496,40.74523,-74.030344,completed,33
INSP001637,9YUXMPHRB4AT72MDT,INS0033,2025-03-01 04:51:31.076939,37.220592,-121.839468,completed,23
INSP001638,XSQ5PRFVAVRMV44EM,INS0028,2024-02-05 13:31:28.509122,29.771275,-95.373291,in_progress,28
INSP001639,OV290KRQ9PXGFTHOY,INS0041,2025-02-21 07:45:03.346045,41.941673,-87.517663,completed,21
INSP001640,FP39WPT2UFC4D9P7N,INS0037,2023-07-22 23:28:28.301216,29.420828,-98.41737,pending_review,18
INSP001641,H3Z3O4ZSLPL5H1H1A,INS0037,2025-05-26 09:30:18.885171,40.610576,-74.115562,failed,40
INSP001642,16GUEOVU5D091O96L,INS0015,2025-07-14 20:14:38.172060,34.275715,-118.247559,completed,45
INSP001643,QEGLFFKSDMPXKXRVE,INS0050,2024-09-06 19:06:08.413332,32.90869,-96.603532,completed,55
INSP001644,4PSLDHUOUZG7AQFEF,INS0022,2024-05-29 18:03:42.131533,33.963636,-118.347348,pending_review,25
INSP001645,7TTLEU2DG275WC4JW,INS0026,2023-11-11 06:17:40.229830,33.532666,-112.129683,completed,20
INSP001646,H2V82XSOMA7T8SUKE,INS0035,2024-08-11 09:48:28.961951,29.629416,-95.458828,completed,49
INSP001647,TF3LIW08PCQHIVPBC,INS0049,2024-05-28 18:18:28.116663,40.534594,-73.91369,pending_review,40
INSP001648,KTFPOCUMDQ8NW2SH1,INS0023,2023-12-06 21:27:22.865477,32.757526,-96.598825,completed,39
INSP001649,MYDFPX09RCIGGGKUJ,INS0036,2024-09-04 00:10:28.925748,40.689355,-74.170599,completed,47
INSP001650,9PMO36DU4U4IUJAZB,INS0018,2025-06-01 08:59:07.434760,29.827781,-95.431672,completed,52
INSP001651,IXREW9NG8N37JUR2B,INS0050,2024-06-06 21:45:46.936962,34.140742,-118.35312,completed,32
INSP001652,N4ZXDBF0LTWFHOA4Q,INS0025,2023-11-04 09:20:54.656950,29.723985,-95.349516,completed,29
INSP001653,IHVI2QDMPBA5S6ERA,INS0038,2024-07-20 13:10:07.506608,33.362934,-112.093077,completed,48
INSP001654,XNTEJXMXZZ37XT07W,INS0034,2024-02-22 16:36:44.202225,33.431139,-112.01925,completed,21
INSP001655,3QCSFIRG5OEK69YWY,INS0006,2024-10-21 07:43:08.955262,39.916203,-75.218614,completed,57
INSP001656,T1TYEYYBC3D9C56KE,INS0022,2025-04-14 22:20:06.214572,29.837926,-95.313631,completed,32
INSP001657,8AU38L35U9Y12Z8R1,INS0033,2024-05-27 05:39:35.312133,33.532016,-112.256799,pending_review,31
INSP001658,B9GUQ7PCEVCKGY3HK,INS0015,2024-04-17 20:18:29.342061,40.698035,-74.165067,completed,28
INSP001659,DP7EEEFICXKUMV8YX,INS0017,2023-10-04 07:54:43.518157,41.826891,-87.780354,completed,30
INSP001660,SUHUWBXDYYFR0M3NJ,INS0008,2023-08-03 21:38:14.022930,29.463796,-98.529047,completed,51
INSP001661,F5FUK7VDFK1BNIS6Y,INS0031,2023-07-18 04:10:51.513059,29.688189,-95.437121,pending_review,30
