report_id,inspection_id,damage_type,severity,estimated_cost,part_affected,image_count
REP002249,INSP001524,Crack,4,2500.84,Windshield,5
REP002250,INSP001524,Structural Damage,4,13177.47,Right Rear Door,4
REP002251,INSP001525,Bumper Damage,2,2320.3,Left Front Fender,1
REP002252,INSP001525,Structural Damage,4,11383.61,Trunk,1
REP002253,INSP001526,Structural Damage,5,14078.18,Trunk,4
REP002254,INSP001526,Glass Damage,3,3574.95,Rear Window,1
REP002255,INSP001526,Paint Damage,1,749.05,Rear Bumper,1
REP002256,INSP001527,Structural Damage,3,8980.08,Windshield,1
REP002257,INSP001527,Paint Damage,4,2965.93,Windshield,2
REP002258,INSP001527,Paint Damage,4,3003.51,Roof,5
REP002259,INSP001527,Paint Damage,4,3028.73,Trunk,3
REP002260,INSP001527,Crack,3,1596.68,Left Rear Door,3
REP002261,INSP001528,Structural Damage,4,14303.69,Roof,4
REP002262,INSP001528,Structural Damage,1,2894.28,Right Front Door,4
REP002263,INSP001528,Crack,1,612.29,Right Front Door,1
REP002264,INSP001528,Paint Damage,2,1413.53,Windshield,4
REP002265,INSP001530,Glass Damage,5,4616.8,Windshield,1
REP002266,INSP001531,Rust,2,805.68,Left Front Door,2
REP002267,INSP001531,Bumper Damage,4,4053.53,Trunk,4
REP002268,INSP001531,Glass Damage,2,2017.65,Front Bumper,5
REP002269,INSP001531,Scratch,4,838.61,Right Rear Door,1
REP002270,INSP001532,Paint Damage,5,3515.94,Left Rear Door,2
REP002271,INSP001532,Paint Damage,1,668.81,Right Rear Door,2
REP002272,INSP001532,Structural Damage,2,5612.92,Rear Window,4
REP002273,INSP001533,Structural Damage,2,5740.68,Right Rear Door,1
REP002274,INSP001535,Glass Damage,4,3645.74,Front Bumper,3
REP002275,INSP001535,Structural Damage,4,9937.42,Trunk,5
REP002276,INSP001535,Bumper Damage,4,5194.91,Front Bumper,2
REP002277,INSP001535,Structural Damage,5,17748.06,Trunk,5
REP002278,INSP001536,Structural Damage,4,11183.18,Roof,5
REP002279,INSP001536,Glass Damage,3,3308.31,Trunk,4
REP002280,INSP001536,Structural Damage,1,2842.25,Rear Bumper,4
REP002281,INSP001536,Scratch,4,797.84,Trunk,3
REP002282,INSP001538,Rust,2,1064.06,Roof,1
REP002283,INSP001538,Scratch,4,959.79,Right Rear Fender,2
REP002284,INSP001541,Scratch,5,1020.91,Right Front Fender,3
REP002285,INSP001541,Structural Damage,2,6968.07,Rear Window,1
REP002286,INSP001541,Glass Damage,1,1028.98,Windshield,1
REP002287,INSP001541,Scratch,4,698.66,Right Front Door,3
REP002288,INSP001542,Paint Damage,1,755.08,Right Front Fender,5
REP002289,INSP001542,Structural Damage,3,9460.83,Trunk,1
REP002290,INSP001543,Rust,2,812.67,Right Rear Fender,2
REP002291,INSP001543,Dent,1,420.19,Right Rear Door,1
REP002292,INSP001543,Scratch,1,161.76,Rear Bumper,3
REP002293,INSP001543,Bumper Damage,5,5399.97,Right Rear Fender,1
REP002294,INSP001544,Paint Damage,3,2508.69,Left Rear Door,3
REP002295,INSP001544,Bumper Damage,2,2060.39,Right Front Fender,5
REP002296,INSP001544,Structural Damage,3,9675.05,Rear Bumper,4
REP002297,INSP001544,Rust,3,1419.08,Left Front Fender,5
REP002298,INSP001545,Structural Damage,2,5948.81,Left Rear Fender,4
REP002299,INSP001545,Glass Damage,1,1072.0,Left Rear Fender,3
REP002300,INSP001546,Dent,5,1911.31,Windshield,3
REP002301,INSP001547,Bumper Damage,5,6818.8,Roof,2
REP002302,INSP001548,Glass Damage,1,861.65,Left Front Door,2
REP002303,INSP001548,Rust,1,494.94,Rear Bumper,4
REP002304,INSP001549,Crack,1,642.52,Left Front Fender,4
REP002305,INSP001550,Dent,2,744.79,Left Front Fender,4
REP002306,INSP001550,Bumper Damage,4,4727.57,Rear Bumper,4
REP002307,INSP001550,Scratch,5,1058.93,Rear Window,2
REP002308,INSP001551,Glass Damage,5,4450.28,Left Front Door,3
REP002309,INSP001551,Rust,2,1017.49,Trunk,2
REP002310,INSP001552,Dent,5,2193.78,Right Rear Fender,3
REP002311,INSP001552,Bumper Damage,1,1146.93,Right Front Door,3
REP002312,INSP001552,Structural Damage,2,5663.62,Rear Window,5
REP002313,INSP001553,Structural Damage,4,10369.73,Rear Window,1
REP002314,INSP001553,Rust,5,2193.64,Windshield,2
REP002315,INSP001554,Dent,5,1610.6,Rear Bumper,3
REP002316,INSP001554,Bumper Damage,3,3703.15,Right Front Fender,5
REP002317,INSP001554,Paint Damage,5,3802.2,Left Front Fender,3
REP002318,INSP001554,Scratch,1,186.67,Left Rear Door,5
REP002319,INSP001554,Crack,5,2831.75,Hood,5
REP002320,INSP001555,Scratch,1,179.09,Right Front Door,3
REP002321,INSP001555,Paint Damage,5,4394.27,Roof,5
REP002322,INSP001557,Paint Damage,5,4380.81,Rear Window,5
REP002323,INSP001557,Paint Damage,1,800.08,Left Rear Fender,4
REP002324,INSP001558,Bumper Damage,1,1428.18,Rear Bumper,3
REP002325,INSP001561,Glass Damage,5,5319.83,Left Front Fender,3
REP002326,INSP001561,Bumper Damage,3,3830.16,Right Front Door,4
REP002327,INSP001563,Structural Damage,4,12711.96,Trunk,5
REP002328,INSP001563,Rust,5,2789.57,Right Front Door,3
REP002329,INSP001563,Dent,2,722.97,Right Rear Fender,4
REP002330,INSP001563,Dent,2,702.09,Rear Window,4
REP002331,INSP001564,Rust,4,1798.12,Windshield,5
REP002332,INSP001565,Dent,1,334.22,Hood,1
REP002333,INSP001566,Paint Damage,3,2731.24,Right Front Door,5
REP002334,INSP001566,Crack,4,2328.52,Rear Window,1
REP002335,INSP001567,Glass Damage,4,3483.45,Hood,5
REP002336,INSP001568,Structural Damage,3,10169.77,Roof,1
REP002337,INSP001568,Structural Damage,5,13162.19,Rear Bumper,2
REP002338,INSP001569,Paint Damage,3,2687.85,Hood,5
REP002339,INSP001569,Structural Damage,5,12777.42,Left Rear Fender,5
REP002340,INSP001570,Rust,1,595.15,Right Front Door,5
REP002341,INSP001571,Scratch,2,368.51,Rear Bumper,5
REP002342,INSP001574,Paint Damage,1,863.26,Left Rear Door,1
REP002343,INSP001574,Glass Damage,3,3018.16,Left Rear Fender,1
REP002344,INSP001574,Glass Damage,5,5417.01,Front Bumper,5
REP002345,INSP001574,Structural Damage,1,3008.02,Left Rear Fender,1
REP002346,INSP001575,Rust,2,1134.95,Left Rear Door,2
REP002347,INSP001575,Paint Damage,4,3058.38,Windshield,1
REP002348,INSP001575,Structural Damage,5,15200.49,Front Bumper,4
REP002349,INSP001576,Rust,2,1086.53,Left Rear Fender,5
REP002350,INSP001576,Rust,4,1975.15,Right Front Door,5
REP002351,INSP001577,Glass Damage,4,3218.96,Front Bumper,4
REP002352,INSP001577,Scratch,5,1177.88,Right Front Fender,3
REP002353,INSP001577,Structural Damage,5,14072.8,Roof,3
REP002354,INSP001577,Scratch,1,198.47,Trunk,1
REP002355,INSP001579,Dent,3,1003.6,Rear Bumper,1
REP002356,INSP001582,Structural Damage,3,7428.52,Right Rear Fender,2
REP002357,INSP001582,Structural Damage,4,10503.52,Left Front Door,1
REP002358,INSP001582,Dent,4,1588.05,Hood,1
REP002359,INSP001582,Scratch,2,364.87,Trunk,5
REP002360,INSP001583,Paint Damage,3,2014.66,Roof,5
REP002361,INSP001583,Crack,4,2788.21,Right Rear Door,1
REP002362,INSP001583,Structural Damage,4,12429.58,Front Bumper,5
REP002363,INSP001584,Structural Damage,3,9261.92,Trunk,1
REP002364,INSP001584,Dent,4,1892.28,Left Front Door,3
REP002365,INSP001584,Glass Damage,2,2399.1,Left Front Fender,5
REP002366,INSP001585,Dent,2,646.41,Hood,4
REP002367,INSP001585,Scratch,1,223.22,Right Front Fender,1
REP002368,INSP001587,Dent,5,2009.52,Left Front Fender,3
REP002369,INSP001587,Dent,4,1447.61,Right Rear Fender,2
REP002370,INSP001587,Rust,2,846.6,Rear Bumper,5
REP002371,INSP001588,Glass Damage,1,803.73,Left Rear Door,2
REP002372,INSP001588,Paint Damage,5,4151.75,Windshield,3
REP002373,INSP001589,Rust,2,806.46,Left Front Fender,1
REP002374,INSP001589,Rust,3,1306.29,Right Rear Door,5
REP002375,INSP001590,Rust,2,1080.68,Left Rear Fender,4
REP002376,INSP001590,Scratch,2,477.51,Right Rear Fender,3
REP002377,INSP001591,Glass Damage,4,4740.07,Right Front Door,1
REP002378,INSP001592,Rust,4,2109.56,Left Rear Fender,2
REP002379,INSP001592,Bumper Damage,5,5035.25,Rear Window,5
REP002380,INSP001593,Rust,4,2308.91,Roof,2
REP002381,INSP001593,Structural Damage,4,12350.72,Left Rear Door,5
REP002382,INSP001593,Crack,3,1773.92,Left Front Fender,1
REP002383,INSP001594,Rust,1,493.58,Trunk,3
REP002384,INSP001594,Bumper Damage,5,5555.57,Left Rear Fender,5
REP002385,INSP001594,Paint Damage,5,4668.78,Left Front Fender,4
REP002386,INSP001594,Paint Damage,4,3625.9,Right Rear Fender,1
REP002387,INSP001596,Scratch,4,642.8,Left Rear Door,3
REP002388,INSP001596,Paint Damage,2,1681.04,Left Front Fender,1
REP002389,INSP001596,Scratch,5,821.59,Roof,3
REP002390,INSP001597,Crack,3,1540.88,Left Rear Fender,4
REP002391,INSP001597,Paint Damage,5,3584.2,Left Front Fender,5
REP002392,INSP001597,Dent,1,438.92,Front Bumper,3
REP002393,INSP001597,Glass Damage,4,4706.92,Rear Window,5
REP002394,INSP001597,Bumper Damage,2,2286.53,Rear Window,5
REP002395,INSP001598,Rust,4,1931.44,Right Rear Fender,3
REP002396,INSP001599,Crack,3,1477.02,Trunk,1
REP002397,INSP001599,Structural Damage,1,3188.17,Windshield,5
REP002398,INSP001602,Glass Damage,3,2844.09,Left Front Door,3
REP002399,INSP001603,Crack,3,1665.42,Right Rear Door,5
REP002400,INSP001603,Scratch,5,1190.57,Right Rear Door,1
REP002401,INSP001603,Dent,4,1617.45,Left Front Fender,5
REP002402,INSP001604,Dent,2,756.14,Rear Window,1
REP002403,INSP001604,Dent,1,341.84,Windshield,5
REP002404,INSP001604,Paint Damage,3,2711.19,Trunk,2
REP002405,INSP001606,Glass Damage,1,1011.23,Right Front Door,2
REP002406,INSP001607,Glass Damage,1,1182.09,Right Front Fender,4
REP002407,INSP001607,Paint Damage,1,818.49,Right Rear Door,5
REP002408,INSP001608,Crack,3,2070.75,Rear Window,2
REP002409,INSP001609,Glass Damage,4,4033.76,Front Bumper,5
REP002410,INSP001611,Paint Damage,4,2902.47,Front Bumper,2
REP002411,INSP001612,Paint Damage,5,4566.24,Hood,1
REP002412,INSP001612,Rust,2,1027.8,Right Front Door,5
REP002413,INSP001613,Structural Damage,4,11469.81,Rear Window,5
REP002414,INSP001613,Bumper Damage,4,4566.83,Hood,4
REP002415,INSP001613,Structural Damage,4,12292.89,Rear Window,2
REP002416,INSP001614,Dent,4,1624.53,Hood,2
REP002417,INSP001614,Crack,3,1962.1,Right Front Fender,1
REP002418,INSP001615,Paint Damage,5,4407.66,Left Front Fender,1
REP002419,INSP001615,Scratch,1,222.29,Right Rear Fender,2
REP002420,INSP001616,Crack,5,3277.62,Rear Window,1
REP002421,INSP001616,Structural Damage,3,10222.34,Trunk,3
REP002422,INSP001617,Rust,5,2524.44,Left Rear Door,2
REP002423,INSP001617,Scratch,3,503.62,Trunk,3
REP002424,INSP001617,Bumper Damage,5,6723.49,Right Front Door,1
REP002425,INSP001617,Scratch,5,879.93,Windshield,3
REP002426,INSP001618,Rust,2,954.52,Rear Window,1
REP002427,INSP001618,Glass Damage,5,5735.7,Windshield,4
REP002428,INSP001618,Dent,3,988.79,Hood,5
REP002429,INSP001618,Paint Damage,5,4780.75,Hood,4
REP002430,INSP001619,Scratch,4,739.33,Left Rear Fender,1
REP002431,INSP001619,Dent,2,653.97,Left Rear Fender,4
REP002432,INSP001620,Dent,3,1228.85,Right Rear Door,5
REP002433,INSP001620,Bumper Damage,3,3952.37,Left Rear Fender,3
REP002434,INSP001620,Glass Damage,5,4896.89,Left Front Door,4
REP002435,INSP001620,Crack,4,2408.22,Left Rear Fender,4
REP002436,INSP001620,Crack,1,715.84,Left Rear Fender,1
REP002437,INSP001621,Crack,4,2821.8,Left Front Door,4
REP002438,INSP001624,Structural Damage,5,15623.05,Rear Window,4
REP002439,INSP001624,Scratch,4,657.7,Roof,1
REP002440,INSP001625,Structural Damage,1,3532.04,Rear Window,5
REP002441,INSP001627,Bumper Damage,4,5305.05,Windshield,3
REP002442,INSP001627,Structural Damage,4,9613.83,Right Rear Door,3
REP002443,INSP001628,Rust,1,520.64,Right Front Fender,4
REP002444,INSP001629,Rust,2,825.27,Right Front Fender,1
REP002445,INSP001631,Bumper Damage,3,3024.32,Left Front Fender,4
REP002446,INSP001632,Dent,2,801.27,Left Front Fender,5
REP002447,INSP001632,Glass Damage,3,2683.67,Windshield,3
REP002448,INSP001632,Glass Damage,3,2528.32,Left Front Door,5
REP002449,INSP001632,Scratch,5,832.16,Rear Window,2
REP002450,INSP001633,Crack,5,2589.83,Left Front Door,1
REP002451,INSP001633,Glass Damage,1,1054.86,Windshield,4
REP002452,INSP001634,Bumper Damage,1,1158.76,Rear Window,5
REP002453,INSP001635,Glass Damage,4,3828.28,Hood,3
REP002454,INSP001635,Crack,1,714.47,Hood,4
REP002455,INSP001635,Bumper Damage,2,2392.87,Left Front Door,2
REP002456,INSP001635,Structural Damage,1,3035.07,Left Rear Fender,3
REP002457,INSP001636,Rust,4,1611.05,Left Front Fender,1
REP002458,INSP001636,Paint Damage,1,909.31,Front Bumper,4
REP002459,INSP001639,Scratch,2,442.01,Front Bumper,5
REP002460,INSP001642,Bumper Damage,4,3888.62,Left Rear Fender,3
REP002461,INSP001642,Bumper Damage,5,6732.41,Hood,2
REP002462,INSP001642,Rust,5,2110.08,Rear Bumper,2
REP002463,INSP001643,Scratch,3,514.16,Right Rear Fender,4
REP002464,INSP001643,Scratch,5,1065.5,Rear Window,3
REP002465,INSP001643,Rust,4,2052.04,Rear Bumper,1
REP002466,INSP001643,Dent,3,1055.5,Windshield,3
REP002467,INSP001646,Paint Damage,4,3051.88,Hood,2
REP002468,INSP001648,Rust,5,2290.28,Right Rear Fender,2
REP002469,INSP001650,Rust,2,1008.29,Front Bumper,2
REP002470,INSP001650,Paint Damage,4,2693.44,Trunk,5
REP002471,INSP001650,Bumper Damage,5,6119.03,Left Front Fender,3
REP002472,INSP001650,Scratch,3,629.48,Right Front Fender,5
REP002473,INSP001653,Bumper Damage,4,5289.7,Front Bumper,3
REP002474,INSP001653,Structural Damage,2,6209.17,Right Front Fender,2
REP002475,INSP001653,Rust,3,1375.63,Hood,5
REP002476,INSP001653,Scratch,3,706.39,Left Front Door,2
REP002477,INSP001654,Bumper Damage,3,3612.28,Left Rear Door,3
REP002478,INSP001654,Paint Damage,4,3300.72,Left Front Fender,2
REP002479,INSP001654,Glass Damage,2,2159.72,Rear Bumper,5
REP002480,INSP001654,Structural Damage,3,10666.51,Left Front Fender,4
REP002481,INSP001654,Paint Damage,1,720.35,Right Front Door,5
REP002482,INSP001655,Paint Damage,1,938.62,Rear Window,3
REP002483,INSP001656,Paint Damage,5,3866.39,Rear Window,5
REP002484,INSP001656,Crack,1,710.0,Right Rear Door,2
REP002485,INSP001658,Rust,3,1368.12,Hood,5
REP002486,INSP001659,Rust,2,1118.74,Left Front Fender,3
REP002487,INSP001660,Structural Damage,3,8331.74,Roof,3
REP002488,INSP001662,Scratch,4,817.3,Trunk,5
REP002489,INSP001663,Paint Damage,4,2929.99,Left Rear Door,2
REP002490,INSP001663,Rust,4,1727.35,Windshield,1
REP002491,INSP001663,Paint Damage,1,688.69,Hood,3
REP002492,INSP001663,Bumper Damage,4,5399.11,Windshield,1
REP002493,INSP001663,Paint Damage,1,853.01,Hood,5
REP002494,INSP001664,Dent,4,1892.2,Left Rear Fender,5
REP002495,INSP001667,Structural Damage,2,4943.29,Hood,2
REP002496,INSP001670,Bumper Damage,4,4390.01,Hood,3
REP002497,INSP001671,Crack,3,1563.26,Hood,3
REP002498,INSP001671,Scratch,1,193.99,Left Rear Door,1
REP002499,INSP001671,Scratch,4,810.93,Left Rear Door,5
REP002500,INSP001673,Scratch,2,460.84,Hood,4
REP002501,INSP001673,Dent,1,428.59,Rear Window,1
REP002502,INSP001673,Rust,1,478.47,Left Rear Door,2
REP002503,INSP001674,Dent,3,1376.33,Left Rear Fender,1
REP002504,INSP001674,Dent,4,1635.9,Windshield,4
REP002505,INSP001674,Glass Damage,3,3112.8,Front Bumper,3
REP002506,INSP001674,Paint Damage,4,3838.7,Roof,1
REP002507,INSP001675,Glass Damage,3,3582.43,Rear Window,2
REP002508,INSP001675,Bumper Damage,1,1256.75,Rear Bumper,4
REP002509,INSP001675,Glass Damage,1,935.99,Roof,2
REP002510,INSP001676,Structural Damage,3,7895.11,Right Rear Fender,4
REP002511,INSP001676,Scratch,1,195.96,Right Front Fender,5
REP002512,INSP001682,Paint Damage,5,3442.68,Hood,1
REP002513,INSP001682,Structural Damage,5,16802.51,Left Front Door,4
REP002514,INSP001682,Paint Damage,3,2668.32,Front Bumper,4
REP002515,INSP001683,Crack,2,1109.26,Right Front Fender,5
REP002516,INSP001683,Rust,3,1619.3,Left Front Door,4
REP002517,INSP001683,Scratch,5,807.03,Roof,5
REP002518,INSP001683,Glass Damage,4,4336.15,Left Rear Door,1
REP002519,INSP001684,Structural Damage,3,7989.07,Hood,1
REP002520,INSP001686,Scratch,1,197.51,Left Front Door,4
REP002521,INSP001686,Paint Damage,2,1602.54,Windshield,4
REP002522,INSP001686,Structural Damage,1,2614.05,Windshield,4
REP002523,INSP001688,Structural Damage,4,10597.73,Rear Window,5
REP002524,INSP001688,Paint Damage,1,771.68,Windshield,1
REP002525,INSP001688,Structural Damage,4,12384.88,Left Rear Fender,1
REP002526,INSP001688,Scratch,3,505.03,Front Bumper,5
REP002527,INSP001690,Dent,4,1438.41,Right Front Fender,2
REP002528,INSP001691,Structural Damage,1,2502.42,Right Rear Fender,2
REP002529,INSP001691,Bumper Damage,2,2541.52,Rear Window,5
REP002530,INSP001691,Scratch,3,680.13,Rear Window,4
REP002531,INSP001692,Rust,5,2229.18,Right Front Fender,2
REP002532,INSP001693,Scratch,5,988.29,Trunk,3
REP002533,INSP001693,Bumper Damage,4,4261.38,Front Bumper,5
REP002534,INSP001695,Dent,3,1280.17,Left Rear Door,3
REP002535,INSP001696,Crack,1,714.51,Left Front Fender,3
REP002536,INSP001696,Structural Damage,5,16096.34,Left Front Door,5
REP002537,INSP001697,Crack,4,2496.85,Right Front Door,1
REP002538,INSP001698,Dent,2,730.57,Rear Window,2
REP002539,INSP001698,Structural Damage,1,2556.48,Right Rear Door,2
REP002540,INSP001698,Rust,4,2070.98,Left Front Fender,2
REP002541,INSP001699,Crack,5,2803.28,Hood,3
REP002542,INSP001699,Crack,1,703.64,Trunk,2
REP002543,INSP001699,Crack,4,1961.2,Windshield,3
REP002544,INSP001699,Bumper Damage,3,4042.21,Front Bumper,3
REP002545,INSP001700,Scratch,5,943.88,Windshield,3
REP002546,INSP001700,Paint Damage,3,2863.07,Hood,3
REP002547,INSP001701,Crack,5,3058.23,Right Front Fender,2
REP002548,INSP001703,Glass Damage,1,978.22,Left Front Fender,1
REP002549,INSP001706,Rust,2,1117.55,Right Rear Door,4
REP002550,INSP001708,Dent,4,1351.82,Left Front Fender,1
REP002551,INSP001708,Paint Damage,2,1500.22,Left Rear Fender,5
REP002552,INSP001708,Glass Damage,2,2292.43,Right Front Door,3
REP002553,INSP001709,Dent,1,325.27,Roof,5
REP002554,INSP001709,Rust,3,1484.71,Left Rear Door,1
REP002555,INSP001710,Glass Damage,4,4620.04,Right Front Fender,3
REP002556,INSP001711,Bumper Damage,5,5415.72,Right Front Door,5
REP002557,INSP001711,Glass Damage,1,1098.94,Rear Window,1
REP002558,INSP001711,Paint Damage,2,1486.06,Left Front Door,2
REP002559,INSP001717,Glass Damage,3,3443.94,Trunk,1
REP002560,INSP001721,Bumper Damage,2,2430.57,Hood,2
REP002561,INSP001721,Rust,4,2232.16,Rear Bumper,1
REP002562,INSP001721,Glass Damage,2,1830.32,Left Front Door,3
REP002563,INSP001722,Glass Damage,4,4614.43,Windshield,2
REP002564,INSP001722,Scratch,1,177.3,Right Front Door,3
REP002565,INSP001722,Paint Damage,2,1346.28,Windshield,1
REP002566,INSP001722,Structural Damage,4,14145.46,Left Rear Fender,2
REP002567,INSP001722,Crack,4,2781.77,Trunk,3
REP002568,INSP001723,Bumper Damage,1,1015.76,Left Front Fender,1
REP002569,INSP001723,Glass Damage,5,5683.57,Rear Bumper,5
REP002570,INSP001723,Glass Damage,2,1828.39,Trunk,1
REP002571,INSP001724,Structural Damage,1,2444.04,Right Rear Door,4
REP002572,INSP001724,Structural Damage,4,11503.36,Left Rear Fender,3
REP002573,INSP001726,Glass Damage,5,5523.89,Trunk,3
REP002574,INSP001727,Dent,5,2388.06,Right Front Fender,1
REP002575,INSP001730,Paint Damage,5,3402.63,Left Rear Door,4
REP002576,INSP001732,Crack,3,2115.4,Left Rear Door,1
REP002577,INSP001732,Rust,3,1442.07,Left Front Door,4
REP002578,INSP001734,Crack,4,2350.2,Roof,3
REP002579,INSP001734,Structural Damage,4,11075.49,Trunk,3
REP002580,INSP001734,Paint Damage,4,3598.93,Left Front Door,4
REP002581,INSP001734,Paint Damage,2,1879.46,Left Front Fender,4
REP002582,INSP001734,Bumper Damage,2,2311.01,Left Front Fender,5
REP002583,INSP001737,Crack,4,2608.7,Left Front Door,2
REP002584,INSP001737,Glass Damage,1,1088.54,Right Rear Fender,4
REP002585,INSP001738,Paint Damage,3,2679.5,Left Rear Door,4
REP002586,INSP001739,Dent,3,1410.45,Right Rear Fender,2
REP002587,INSP001742,Bumper Damage,4,5217.29,Right Front Door,1
REP002588,INSP001743,Bumper Damage,5,6008.31,Rear Window,3
REP002589,INSP001743,Rust,1,422.48,Rear Window,2
REP002590,INSP001745,Glass Damage,2,2085.03,Left Front Door,5
REP002591,INSP001745,Dent,2,848.76,Right Rear Door,2
REP002592,INSP001745,Bumper Damage,1,1054.28,Right Front Door,1
REP002593,INSP001745,Scratch,3,578.77,Left Rear Door,1
REP002594,INSP001745,Dent,4,1618.08,Front Bumper,3
REP002595,INSP001746,Glass Damage,3,2768.02,Left Front Door,2
REP002596,INSP001749,Dent,5,2349.23,Right Rear Fender,3
REP002597,INSP001753,Rust,5,2339.58,Rear Window,4
REP002598,INSP001753,Scratch,1,229.52,Rear Bumper,4
REP002599,INSP001754,Rust,1,592.09,Front Bumper,3
REP002600,INSP001754,Paint Damage,3,2063.52,Front Bumper,5
REP002601,INSP001755,Glass Damage,2,2304.15,Rear Bumper,5
REP002602,INSP001755,Crack,3,2086.75,Trunk,1
REP002603,INSP001757,Dent,3,1094.52,Roof,3
REP002604,INSP001760,Dent,4,1415.12,Roof,1
REP002605,INSP001761,Dent,2,730.44,Trunk,3
REP002606,INSP001761,Glass Damage,3,3365.79,Right Rear Fender,2
REP002607,INSP001761,Structural Damage,5,14993.14,Left Front Door,2
REP002608,INSP001762,Glass Damage,4,3517.31,Left Rear Door,2
REP002609,INSP001762,Rust,4,2339.23,Rear Bumper,2
REP002610,INSP001762,Crack,4,2262.74,Right Rear Fender,2
REP002611,INSP001762,Crack,4,2117.08,Windshield,4
REP002612,INSP001763,Rust,1,533.34,Left Front Fender,1
REP002613,INSP001764,Scratch,1,197.41,Rear Bumper,1
REP002614,INSP001764,Glass Damage,3,3293.67,Windshield,1
REP002615,INSP001766,Paint Damage,2,1342.55,Front Bumper,4
REP002616,INSP001768,Paint Damage,5,4207.91,Right Front Door,2
